Date,Open,High,Low,Close,Adj Close,Volume
2022-12-07,175.580002,176.809998,175.240005,175.479996,172.976746,286800
2022-12-08,176.419998,177.529999,175.860001,176.929993,174.406082,140400
2022-12-09,176.570007,178.080002,176.009995,176.029999,173.518906,200900
2022-12-12,176.399994,178.550003,176.190002,178.529999,175.983261,154500
2022-12-13,182.839996,183.039993,177.860001,179.179993,177.353134,441200
2022-12-14,178.839996,180.710007,176.610001,178.029999,176.214859,439700
2022-12-15,175.699997,175.970001,172.539993,173.509995,171.740952,340900
2022-12-16,172.410004,173.070007,170.479996,171.429993,169.682159,578700
2022-12-19,171.449997,171.470001,169.070007,169.839996,168.108383,576700
2022-12-20,169.300003,170.710007,168.710007,169.919998,168.187546,264700
2022-12-21,171.089996,173.100006,170.839996,172.449997,170.691757,258500
2022-12-22,171.020004,171.169998,167.199997,169.729996,167.999496,281000
2022-12-23,169.229996,170.729996,168.539993,170.610001,168.870529,307000
2022-12-27,170.550003,170.550003,169.089996,169.660004,167.930206,252200
2022-12-28,169.490005,170.630005,167.529999,167.539993,165.831802,222900
2022-12-29,169.009995,171.169998,168.820007,170.729996,168.989304,238800
2022-12-30,169.500000,170.570007,168.710007,170.570007,168.830917,353600
2023-01-03,171.300003,172.300003,168.419998,169.830002,168.098480,450100
2023-01-04,170.389999,171.619995,168.899994,170.470001,168.731949,318200
2023-01-05,169.889999,169.889999,168.520004,168.710007,166.989899,255900
2023-01-06,169.850006,172.970001,168.479996,172.259995,170.503693,257100
2023-01-09,173.470001,175.220001,172.179993,172.179993,170.424500,224800
2023-01-10,172.080002,173.550003,171.619995,173.550003,171.780533,144900
2023-01-11,174.279999,175.869995,173.839996,175.809998,174.017502,336100
2023-01-12,176.190002,177.149994,174.460007,176.360001,174.561890,226300
2023-01-13,175.089996,177.610001,174.970001,177.320007,175.512115,228200
2023-01-17,177.240005,178.130005,176.639999,177.080002,175.274551,390700
2023-01-18,177.559998,177.960007,174.100006,174.179993,172.404114,469600
2023-01-19,173.039993,174.139999,172.440002,173.039993,171.275742,252300
2023-01-20,173.750000,176.639999,173.210007,176.639999,174.839035,140300
2023-01-23,176.880005,179.639999,176.360001,178.660004,176.838455,200900
2023-01-24,177.850006,178.889999,177.589996,178.589996,176.769150,193900
2023-01-25,176.479996,178.679993,175.440002,178.449997,176.630569,287900
2023-01-26,179.699997,180.720001,178.539993,180.630005,178.788361,308100
2023-01-27,180.330002,182.660004,180.279999,181.490005,179.639603,196600
2023-01-30,180.149994,181.050003,178.779999,178.960007,177.135391,226600
2023-01-31,178.960007,181.479996,178.960007,181.479996,179.629700,158000
2023-02-01,181.050003,184.789993,179.720001,183.639999,181.767670,475900
2023-02-02,185.880005,187.720001,185.100006,187.020004,185.113220,332900
2023-02-03,184.440002,187.720001,184.210007,185.330002,183.440430,380100
2023-02-06,184.169998,184.850006,183.309998,184.330002,182.450638,160400
2023-02-07,183.860001,187.500000,183.440002,186.970001,185.063705,391300
2023-02-08,185.940002,186.600006,184.389999,184.630005,182.747574,258700
2023-02-09,186.330002,186.330002,182.429993,183.009995,181.144089,210700
2023-02-10,182.250000,183.309998,181.869995,183.119995,181.252975,186700
2023-02-13,183.460007,185.460007,183.410004,185.410004,183.519623,181900
2023-02-14,184.740005,186.399994,183.550003,185.550003,183.658188,226000
2023-02-15,184.600006,186.039993,184.119995,186.039993,184.143188,279500
2023-02-16,183.729996,185.539993,183.149994,183.270004,181.401443,187000
2023-02-17,182.210007,182.800003,181.110001,182.669998,180.807571,170700
2023-02-21,180.630005,181.259995,178.889999,178.919998,177.095795,178200
2023-02-22,179.210007,179.839996,178.100006,178.929993,177.105682,227900
2023-02-23,180.229996,180.580002,177.850006,179.830002,177.996521,249600
2023-02-24,177.339996,178.039993,176.429993,177.759995,175.947617,220500
2023-02-27,179.229996,179.970001,178.020004,178.419998,176.600891,167300
2023-02-28,178.139999,178.990005,177.630005,177.630005,175.818954,147600
2023-03-01,177.600006,177.770004,176.279999,176.740005,174.938034,112000
2023-03-02,175.919998,178.500000,175.860001,178.080002,176.264359,109100
2023-03-03,179.009995,181.339996,178.899994,181.309998,179.461426,229800
2023-03-06,181.899994,183.179993,181.720001,181.830002,179.976120,139500
2023-03-07,181.699997,181.830002,178.800003,179.100006,177.273972,107000
2023-03-08,179.139999,179.589996,178.220001,179.300003,177.471924,144600
2023-03-09,179.529999,180.509995,175.589996,176.000000,174.205566,215700
2023-03-10,175.820007,177.050003,173.429993,174.110001,172.334824,388500
2023-03-13,172.110001,176.600006,172.039993,174.259995,172.483292,380800
2023-03-14,176.559998,177.919998,175.279999,177.350006,175.541809,175300
2023-03-15,175.199997,177.360001,174.619995,177.050003,175.244873,510200
2023-03-16,176.389999,180.729996,176.070007,180.690002,178.847748,310400
2023-03-17,180.389999,180.949997,178.320007,179.070007,177.244263,334500
2023-03-20,179.100006,180.470001,178.679993,180.250000,178.412231,221500
2023-03-21,181.860001,183.029999,181.149994,182.809998,180.946136,150700
2023-03-22,182.860001,184.929993,180.179993,180.179993,178.342941,282600
2023-03-23,181.199997,183.039993,179.229996,180.460007,179.273788,264500
2023-03-24,179.830002,181.440002,178.839996,181.410004,180.217560,252800
2023-03-27,182.130005,182.740005,181.100006,181.360001,180.167877,210800
2023-03-28,181.089996,181.089996,179.800003,180.699997,179.512222,157600
2023-03-29,182.550003,183.360001,182.100006,183.240005,182.035522,205100
2023-03-30,184.360001,184.520004,183.509995,184.380005,183.168030,199300
2023-03-31,184.729996,187.160004,184.729996,187.039993,185.810532,198000
2023-04-03,186.639999,188.029999,186.559998,187.889999,186.654953,223300
2023-04-04,188.110001,188.550003,186.820007,187.389999,186.158249,117000
2023-04-05,186.919998,187.330002,186.039993,186.889999,185.661530,156800
2023-04-06,186.350006,188.020004,185.940002,187.899994,186.664886,114000
2023-04-10,186.520004,187.610001,185.860001,187.589996,186.356918,199300
2023-04-11,187.669998,187.789993,186.910004,187.139999,185.909882,155500
2023-04-12,188.080002,188.309998,185.960007,186.179993,184.956177,200100
2023-04-13,186.940002,189.440002,186.940002,189.300003,188.055679,225000
2023-04-14,188.839996,190.050003,187.910004,189.160004,187.916595,187900
2023-04-17,188.880005,189.570007,188.350006,189.550003,188.304047,260500
2023-04-18,190.389999,190.589996,189.070007,189.660004,188.413315,136400
2023-04-19,188.610001,190.070007,188.610001,189.690002,188.443115,295400
2023-04-20,187.860001,189.169998,187.570007,188.300003,187.062256,321300
2023-04-21,188.449997,188.809998,187.800003,188.610001,187.370224,175000
2023-04-24,188.399994,189.039993,187.770004,188.619995,187.380142,90500
2023-04-25,187.789993,188.179993,185.759995,185.800003,184.578690,151900
2023-04-26,186.899994,187.250000,185.369995,185.570007,184.350220,120700
2023-04-27,187.050003,189.889999,187.029999,189.750000,188.502731,176700
2023-04-28,189.309998,191.110001,189.300003,191.089996,189.833908,189800
2023-05-01,190.990005,191.869995,190.850006,191.009995,189.754425,120900
2023-05-02,190.750000,190.759995,187.830002,189.080002,187.837128,194500
2023-05-03,189.139999,190.360001,187.639999,187.699997,186.466202,152800
2023-05-04,187.080002,187.279999,185.740005,186.380005,185.154892,281100
2023-05-05,188.169998,190.529999,188.080002,190.020004,188.770950,198600
2023-05-08,190.080002,190.500000,189.699997,190.289993,189.039169,95600
2023-05-09,189.470001,189.910004,189.300003,189.300003,188.055679,180300
2023-05-10,190.580002,191.009995,188.649994,190.339996,189.088837,236400
2023-05-11,190.190002,190.770004,189.479996,190.529999,189.277603,183900
2023-05-12,190.970001,191.110001,188.919998,190.190002,188.939835,402900
2023-05-15,190.320007,190.669998,189.350006,190.479996,189.227921,149500
2023-05-16,190.059998,190.860001,189.960007,190.000000,188.751083,144500
2023-05-17,190.759995,192.500000,190.240005,192.350006,191.085632,235700
2023-05-18,192.199997,194.500000,192.199997,194.279999,193.002945,222500
2023-05-19,194.550003,195.009995,193.570007,194.029999,192.754578,234500
2023-05-22,193.940002,194.779999,193.639999,194.039993,192.764526,114900
2023-05-23,193.270004,193.910004,191.979996,192.130005,190.867081,402000
2023-05-24,191.330002,191.869995,190.419998,191.070007,189.814056,205800
2023-05-25,193.470001,194.250000,192.460007,193.589996,192.317490,363700
2023-05-26,193.919998,196.940002,193.919998,196.539993,195.248093,468700
2023-05-30,197.940002,198.139999,196.220001,196.860001,195.565979,435900
2023-05-31,196.029999,196.639999,195.240005,195.929993,194.642090,350000
2023-06-01,195.929993,198.449997,195.449997,197.899994,196.599152,244000
2023-06-02,199.179993,200.649994,198.830002,200.309998,198.993301,239600
2023-06-05,200.300003,201.309998,199.619995,199.979996,198.665466,273300
2023-06-06,199.639999,200.440002,199.289993,200.270004,198.953583,213800
2023-06-07,199.710007,200.509995,197.910004,198.119995,197.404190,238200
2023-06-08,198.130005,199.889999,198.130005,199.740005,199.018341,255500
2023-06-09,200.279999,201.509995,199.919998,200.259995,199.536453,628800
2023-06-12,200.850006,202.429993,200.619995,202.429993,201.698608,170400
2023-06-13,203.279999,203.880005,202.500000,203.550003,202.814575,179200
2023-06-14,203.440002,204.649994,202.039993,203.979996,203.243011,230000
2023-06-15,203.509995,207.270004,203.490005,206.610001,205.863525,245200
2023-06-16,207.929993,207.929993,205.529999,205.660004,204.916962,235800
2023-06-20,204.619995,205.539993,203.869995,205.009995,204.269287,219800
2023-06-21,204.479996,204.520004,203.220001,203.529999,202.794647,133500
2023-06-22,202.789993,204.830002,202.750000,204.830002,204.089951,138300
2023-06-23,203.039993,204.179993,202.820007,203.259995,202.525620,135100
2023-06-26,202.910004,203.699997,201.369995,201.539993,200.811829,182600
2023-06-27,201.949997,203.910004,201.679993,203.690002,202.954071,195700
2023-06-28,203.139999,204.520004,202.869995,203.789993,203.053696,226900
2023-06-29,203.860001,204.559998,203.550003,204.470001,203.731247,128900
2023-06-30,206.119995,207.529999,206.039993,207.059998,206.311890,152500
2023-07-03,207.160004,207.470001,207.000000,207.449997,206.700485,105800
2023-07-05,206.509995,207.850006,206.509995,207.380005,206.630737,313300
2023-07-06,205.619995,205.990005,204.520004,205.690002,204.946838,200900
2023-07-07,205.289993,206.910004,204.779999,204.940002,204.199554,162700
2023-07-10,204.509995,205.020004,203.460007,204.539993,203.800995,119600
2023-07-11,204.910004,205.880005,204.179993,205.720001,204.976730,152300
2023-07-12,207.410004,208.380005,207.050003,207.630005,206.879837,209600
2023-07-13,208.940002,210.119995,208.720001,209.660004,208.902496,1235700
2023-07-14,210.320007,211.149994,209.429993,209.779999,209.022064,170800
2023-07-17,209.869995,210.940002,209.720001,210.479996,209.719528,182200
2023-07-18,210.490005,212.850006,210.100006,212.320007,211.552902,180200
2023-07-19,212.809998,213.690002,212.449997,212.809998,212.041122,280300
2023-07-20,211.970001,213.000000,210.470001,210.850006,210.088211,195300
2023-07-21,211.759995,211.759995,210.619995,210.729996,209.968628,163000
2023-07-24,211.250000,212.289993,210.979996,211.850006,211.084595,110200
2023-07-25,211.750000,213.000000,211.750000,212.350006,211.582794,235600
2023-07-26,211.800003,213.119995,211.330002,212.320007,211.552902,185700
2023-07-27,214.339996,214.789993,210.820007,211.300003,210.536575,211300
2023-07-28,212.729996,214.289993,212.669998,213.729996,212.957794,126100
2023-07-31,214.029999,214.259995,213.320007,214.199997,213.426086,220400
2023-08-01,213.550003,213.740005,213.070007,213.490005,212.718674,108300
2023-08-02,211.889999,211.889999,209.740005,210.160004,209.400696,175300
2023-08-03,209.059998,210.669998,208.990005,209.619995,208.862640,173800
2023-08-04,210.809998,211.940002,208.649994,208.880005,208.125320,234200
2023-08-07,209.720001,210.800003,209.199997,210.660004,209.898895,106200
2023-08-08,209.750000,210.199997,208.419998,210.110001,209.350876,156300
2023-08-09,210.210007,210.210007,207.649994,207.970001,207.218613,121600
2023-08-10,209.289993,211.009995,207.660004,208.190002,207.437820,248300
2023-08-11,207.250000,208.539993,206.910004,208.070007,207.318253,129800
2023-08-14,207.559998,209.690002,207.419998,209.690002,208.932388,176100
2023-08-15,208.839996,209.169998,206.949997,207.350006,206.600845,150800
2023-08-16,206.949997,207.880005,205.600006,205.610001,204.867126,202200
2023-08-17,206.240005,206.539993,203.850006,204.149994,203.412399,209800
2023-08-18,202.589996,204.619995,202.500000,204.080002,203.342667,204800
2023-08-21,204.699997,206.220001,203.880005,205.929993,205.185974,315100
2023-08-22,207.139999,207.139999,205.050003,205.330002,204.588150,151200
2023-08-23,205.899994,208.250000,205.899994,207.919998,207.168777,159100
2023-08-24,208.919998,209.160004,204.639999,204.639999,203.900635,507000
2023-08-25,205.389999,206.770004,203.649994,206.210007,205.464966,160600
2023-08-28,207.309998,207.759995,206.309998,207.410004,206.660629,179400
2023-08-29,207.360001,210.910004,207.320007,210.800003,210.038391,218800
2023-08-30,210.929993,212.009995,210.479996,211.690002,210.925171,199000
2023-08-31,212.039993,212.779999,211.539993,211.649994,210.885300,96500
2023-09-01,212.869995,213.080002,211.000000,211.669998,210.905243,184700
2023-09-05,211.500000,212.100006,211.169998,211.500000,210.735855,87300
2023-09-06,211.050003,211.050003,208.449997,209.440002,208.683304,128200
2023-09-07,207.550003,209.149994,207.550003,208.639999,207.886185,123700
2023-09-08,208.770004,210.080002,208.770004,209.270004,208.513916,88700
2023-09-11,210.649994,211.309998,210.000000,211.220001,210.456863,774200
2023-09-12,210.500000,211.029999,209.479996,209.699997,208.942352,159600
2023-09-13,209.720001,210.960007,209.419998,210.490005,209.729507,103600
2023-09-14,211.419998,212.460007,210.899994,212.130005,211.363586,115000
2023-09-15,211.559998,211.559998,209.139999,209.330002,208.573700,139400
2023-09-18,208.979996,210.070007,208.979996,209.509995,208.753036,119200
2023-09-19,209.000000,209.429993,207.720001,209.240005,208.484024,111400
2023-09-20,209.600006,209.630005,206.570007,206.660004,205.913345,147600
2023-09-21,204.940002,205.259995,203.339996,203.339996,202.605331,114800
2023-09-22,204.110001,204.679993,202.630005,202.789993,202.057312,327200
2023-09-25,202.199997,203.750000,201.919998,203.710007,202.973999,297600
2023-09-26,201.559998,201.589996,199.580002,199.919998,199.919998,205600
2023-09-27,200.479996,200.660004,198.020004,199.839996,199.839996,217000
2023-09-28,199.410004,201.630005,199.270004,200.869995,200.869995,109500
2023-09-29,202.589996,202.619995,199.919998,200.639999,200.639999,230900
2023-10-02,200.460007,201.830002,200.000000,201.470001,201.470001,157200
2023-10-03,200.520004,201.089996,197.940002,198.589996,198.589996,191400
2023-10-04,198.830002,200.479996,198.389999,200.199997,200.199997,169700
2023-10-05,200.009995,200.520004,198.550003,200.139999,200.139999,140500
2023-10-06,198.889999,203.250000,198.410004,202.619995,202.619995,177400
2023-10-09,201.830002,204.050003,201.360001,203.839996,203.839996,134800
2023-10-10,204.199997,206.000000,204.009995,204.619995,204.619995,140400
2023-10-11,205.250000,205.800003,204.309998,205.759995,205.759995,202100
2023-10-12,205.919998,206.559998,203.729996,204.940002,204.940002,198300
2023-10-13,205.710007,206.179993,203.000000,203.649994,203.649994,134200
2023-10-16,204.419998,206.089996,204.419998,205.649994,205.649994,104900
2023-10-17,203.850006,206.089996,203.350006,205.199997,205.199997,147200
2023-10-18,204.320007,204.919998,202.039993,202.559998,202.559998,131700
2023-10-19,203.199997,204.169998,200.979996,201.309998,201.309998,8677700
2023-10-20,201.039993,201.490005,198.789993,198.869995,198.869995,1644500
2023-10-23,198.029999,200.600006,197.119995,198.750000,198.750000,777500
